District,Parcel Area,Mukim,PropertyType,PropertyType (strata),SchemeName,Sector,State,Tenure,Date,Price,Unit,Level
Kuala Lumpur,80,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,KENANGA POINT,Residential,WP Kuala Lumpur,Freehold,19/06/23,450000,sq.m,21
Kuala Lumpur,107,Mukim Batu,Condominium/Apartment,Strata,LAMAN SCENARIA KIARA,Residential,WP Kuala Lumpur,Freehold,19/06/23,653000,sq.m,21
Kuala Lumpur,71,Mukim Petaling,Condominium/Apartment,Strata,PEARL POINT,Residential,WP Kuala Lumpur,Freehold,19/06/23,270000,sq.m,21
Kuala Lumpur,323,Mukim Kuala Lumpur,Condominium/Apartment,Strata,KONDOMINIUM PANTAI ESTET,Residential,WP Kuala Lumpur,Freehold,19/06/23,2829000,sq.m,4
Kuala Lumpur,152,Mukim Petaling,Condominium/Apartment,Strata,LE YUAN RESIDENCE,Residential,WP Kuala Lumpur,Freehold,19/06/23,785000,sq.m,6
Kuala Lumpur,127,Mukim Batu,Condominium/Apartment,Strata,MON'T KIARA ASTANA,Residential,WP Kuala Lumpur,Freehold,19/06/23,850000,sq.m,7
Kuala Lumpur,279,Mukim Batu,Condominium/Apartment,Strata,28 MONT KIARA,Residential,WP Kuala Lumpur,Freehold,19/06/23,2150000,sq.m,7
Kuala Lumpur,115,Mukim Batu,Condominium/Apartment,Strata,VISTA KIARA,Residential,WP Kuala Lumpur,Freehold,19/06/23,650000,sq.m,9
Kuala Lumpur,91,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,MIHARJA CONDOMINIUM,Residential,WP Kuala Lumpur,Leasehold,19/06/24,390000,sq.m,1
Kuala Lumpur,87,Mukim Batu,Condominium/Apartment,Strata,RESIDENSI UNGGUL/ FIRST RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,19/06/24,450000,sq.m,13
Kuala Lumpur,105,Mukim Petaling,Condominium/Apartment,Strata,ENDAH VILLA,Residential,WP Kuala Lumpur,Leasehold,19/06/24,360000,sq.m,13
Kuala Lumpur,167,Mukim Petaling,Condominium/Apartment,Strata,ALTITUDE 236,Residential,WP Kuala Lumpur,Leasehold,19/06/24,900000,sq.m,23
Kuala Lumpur,108,Mukim Petaling,Condominium/Apartment,Strata,ENDAH PURI CONDOMINIUM,Residential,WP Kuala Lumpur,Leasehold,19/06/24,450000,sq.m,4
Kuala Lumpur,102,Mukim Setapak,Condominium/Apartment,Strata,RESIDENSI ASCENDA,Residential,WP Kuala Lumpur,Leasehold,19/06/24,490000,sq.m,5
Kuala Lumpur,93,Mukim Petaling,Condominium/Apartment,Strata,GREENFIELD APARTMENT,Residential,WP Kuala Lumpur,Freehold,19/06/24,380000,sq.m,1
Kuala Lumpur,72,Mukim Setapak,Condominium/Apartment,Strata,IDAMAN SURIA,Residential,WP Kuala Lumpur,Freehold,19/06/24,212000,sq.m,10
Kuala Lumpur,107,Mukim Batu,Condominium/Apartment,Strata,SRI PUTRAMAS II,Residential,WP Kuala Lumpur,Freehold,19/06/24,740000,sq.m,26
Kuala Lumpur,84,Mukim Batu,Condominium/Apartment,Strata,RESIDENSI ARMANI BUKIT LANJAN,Residential,WP Kuala Lumpur,Freehold,19/06/24,600000,sq.m,31
Kuala Lumpur,129,Mukim Batu,Condominium/Apartment,Strata,SRI PUTRAMAS II,Residential,WP Kuala Lumpur,Freehold,19/06/24,1000000,sq.m,4
Kuala Lumpur,145,Mukim Kuala Lumpur,Condominium/Apartment,Strata,KIARA VIEW,Residential,WP Kuala Lumpur,Freehold,19/06/24,1100000,sq.m,5
Kuala Lumpur,137.96,Mukim Kuala Lumpur,Condominium/Apartment,Strata,THE PARK RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,19/07/21,900000,sq.m,10
Kuala Lumpur,140,Mukim Kuala Lumpur,Condominium/Apartment,Strata,THE PARK RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,19/07/21,900000,sq.m,11
Kuala Lumpur,93,Mukim Petaling,Condominium/Apartment,Strata,CASA GREEN BUKIT JALIL,Residential,WP Kuala Lumpur,Leasehold,19/07/21,500000,sq.m,15
Kuala Lumpur,102.19,Mukim Kuala Lumpur,Condominium/Apartment,Strata,MIDFIELDS 2,Residential,WP Kuala Lumpur,Leasehold,19/07/21,490000,sq.m,18
Kuala Lumpur,96,Mukim Batu,Condominium/Apartment,Strata,ZETA DESKYE ALAM SAUJANA,Residential,WP Kuala Lumpur,Freehold,19/07/21,450000,sq.m,10
Kuala Lumpur,134,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,THE ORION,Residential,WP Kuala Lumpur,Freehold,19/07/21,620000,sq.m,18
Kuala Lumpur,76,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,VILLA PUTRA,Residential,WP Kuala Lumpur,Freehold,19/07/21,360000,sq.m,3
Kuala Lumpur,88,Mukim Petaling,Condominium/Apartment,Strata,ENDAH RIA,Residential,WP Kuala Lumpur,Leasehold,19/07/22,350000,sq.m,11
Kuala Lumpur,105,Mukim Petaling,Condominium/Apartment,Strata,ENDAH VILLA,Residential,WP Kuala Lumpur,Leasehold,19/07/22,380000,sq.m,11
Kuala Lumpur,123,Mukim Setapak,Condominium/Apartment,Strata,PLATINUM LAKE PV13,Residential,WP Kuala Lumpur,Leasehold,19/07/22,490000,sq.m,20
Kuala Lumpur,110,Mukim Batu,Condominium/Apartment,Strata,CASA IDAMAN,Residential,WP Kuala Lumpur,Leasehold,19/07/22,425000,sq.m,7
Kuala Lumpur,86,Mukim Petaling,Condominium/Apartment,Strata,AVENUE APARTMENT,Residential,WP Kuala Lumpur,Leasehold,19/07/22,290000,sq.m,7
Kuala Lumpur,90,Mukim Batu,Condominium/Apartment,Strata,KESTANA APARTMENT,Residential,WP Kuala Lumpur,Leasehold,19/07/22,348000,sq.m,G
Kuala Lumpur,157,Mukim Kuala Lumpur,Condominium/Apartment,Strata,PARKROSE CONDOMINIUM,Residential,WP Kuala Lumpur,Freehold,19/07/22,1250000,sq.m,1
Kuala Lumpur,142.65,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,THE MAPLE,Residential,WP Kuala Lumpur,Freehold,19/07/22,810000,sq.m,10
Kuala Lumpur,120,Mukim Petaling,Condominium/Apartment,Strata,COVILLEA CONDO,Residential,WP Kuala Lumpur,Freehold,19/07/22,770000,sq.m,11
Kuala Lumpur,105,Mukim Batu,Condominium/Apartment,Strata,SRI PUTRAMAS II,Residential,WP Kuala Lumpur,Freehold,19/07/22,490000,sq.m,12
Kuala Lumpur,389,Mukim Kuala Lumpur,Condominium/Apartment,Strata,PALAZZIO SUNWAY,Residential,WP Kuala Lumpur,Freehold,19/07/22,3020000,sq.m,15
Kuala Lumpur,239,Mukim Kuala Lumpur,Condominium/Apartment,Strata,KONDOMINIUM PANTAI ESTET,Residential,WP Kuala Lumpur,Freehold,19/07/22,2050000,sq.m,17
Kuala Lumpur,433,Mukim Kuala Lumpur,Condominium/Apartment,Strata,SERAI BUKIT BANDARAYA,Residential,WP Kuala Lumpur,Freehold,19/07/22,7800000,sq.m,20
Kuala Lumpur,124,Mukim Setapak,Condominium/Apartment,Strata,1 SENTUL,Residential,WP Kuala Lumpur,Freehold,19/07/22,500000,sq.m,22
Kuala Lumpur,146,Mukim Batu,Condominium/Apartment,Strata,SRI PUTRAMAS III (ROYAL REGENT),Residential,WP Kuala Lumpur,Freehold,19/07/22,871000,sq.m,23
Kuala Lumpur,103,Mukim Petaling,Condominium/Apartment,Strata,RESIDENSI ANDES RIA @ BUKIT JALIL,Residential,WP Kuala Lumpur,Freehold,19/07/22,1031238,sq.m,25
Kuala Lumpur,86,Mukim Petaling,Condominium/Apartment,Strata,BUKIT GEMBIRA,Residential,WP Kuala Lumpur,Freehold,19/07/22,342000,sq.m,3
Kuala Lumpur,88,Mukim Batu,Condominium/Apartment,Strata,THE WESTSIDE ONE (DESA PARKCITY),Residential,WP Kuala Lumpur,Freehold,19/07/22,700000,sq.m,30
Kuala Lumpur,90,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,LE CHATEAU,Residential,WP Kuala Lumpur,Freehold,19/07/22,363000,sq.m,4
Kuala Lumpur,99,Mukim Kuala Lumpur,Condominium/Apartment,Strata,SRI TTDI,Residential,WP Kuala Lumpur,Freehold,19/07/22,650000,sq.m,4
Kuala Lumpur,70,Mukim Kuala Lumpur,Condominium/Apartment,Strata,PANGSAPURI DESA TENAGA,Residential,WP Kuala Lumpur,Freehold,19/07/22,290000,sq.m,6
Kuala Lumpur,113,Mukim Batu,Condominium/Apartment,Strata,MON'T KIARA PINES,Residential,WP Kuala Lumpur,Freehold,19/07/22,700000,sq.m,7
Kuala Lumpur,113,Mukim Batu,Condominium/Apartment,Strata,MON'T KIARA PINES,Residential,WP Kuala Lumpur,Freehold,19/07/22,700000,sq.m,7
Kuala Lumpur,128,Mukim Batu,Condominium/Apartment,Strata,SUTRAMAS,Residential,WP Kuala Lumpur,Freehold,19/07/22,750000,sq.m,8
Kuala Lumpur,128.3,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,THE CAPERS @ SENTUL EAST,Residential,WP Kuala Lumpur,Freehold,19/07/22,780000,sq.m,9
Kuala Lumpur,119,Mukim Kuala Lumpur,Condominium/Apartment,Strata,RESIDENSI LAMAN PERMAI (GOODWOOD),Residential,WP Kuala Lumpur,Leasehold,19/07/23,1141020,sq.m,40
Kuala Lumpur,87.98,Mukim Petaling,Condominium/Apartment,Strata,RESIDENSI HAMSTEAD,Residential,WP Kuala Lumpur,Leasehold,19/07/24,400000,sq.m,36
Kuala Lumpur,183,Mukim Ampang,Condominium/Apartment,Strata,MUTIARA UPPER EAST CONDO,Residential,WP Kuala Lumpur,Leasehold,19/07/24,1080000,sq.m,5
Kuala Lumpur,179,Mukim Kuala Lumpur,Condominium/Apartment,Strata,THE PARK RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,19/07/24,1080000,sq.m,6
Kuala Lumpur,243,Mukim Batu,Condominium/Apartment,Strata,HIJAUAN KIARA,Residential,WP Kuala Lumpur,Freehold,19/07/24,1450000,sq.m,1
Kuala Lumpur,58,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,THE ORION,Residential,WP Kuala Lumpur,Freehold,19/07/24,1278000,sq.m,11
Kuala Lumpur,81,Mukim Petaling,Condominium/Apartment,Strata,RESIDENSI PARK @ PAVILION BUKIT JALIL,Residential,WP Kuala Lumpur,Freehold,19/07/24,800000,sq.m,13
Kuala Lumpur,103,Mukim Setapak,Condominium/Apartment,Strata,SRI JELATEK,Residential,WP Kuala Lumpur,Freehold,19/07/24,400000,sq.m,2
Kuala Lumpur,114,Mukim Setapak,Condominium/Apartment,Strata,IRAMA WANGSA,Residential,WP Kuala Lumpur,Freehold,19/07/24,720000,sq.m,22
Kuala Lumpur,99,Mukim Setapak,Condominium/Apartment,Strata,PUTRA VILLA  KONDOMINIUM,Residential,WP Kuala Lumpur,Freehold,19/07/24,420000,sq.m,4
Kuala Lumpur,124,Mukim Setapak,Condominium/Apartment,Strata,IDAMAN PUTRA,Residential,WP Kuala Lumpur,Freehold,19/07/24,415000,sq.m,7
Kuala Lumpur,92,Mukim Petaling,Condominium/Apartment,Strata,PR1MA ALAM DAMAI,Residential,WP Kuala Lumpur,Leasehold,19/08/21,346500,sq.m,16
Kuala Lumpur,96,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,PRIMA JALAN JUBILEE,Residential,WP Kuala Lumpur,Leasehold,19/08/22,396000,sq.m,12
Kuala Lumpur,94,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,PRIMA JALAN JUBILEE,Residential,WP Kuala Lumpur,Leasehold,19/08/22,386100,sq.m,31
Kuala Lumpur,82,Mukim Setapak,Condominium/Apartment,Strata,SENTUL UTAMA KONDOMINIUM,Residential,WP Kuala Lumpur,Leasehold,19/08/22,350000,sq.m,9
Kuala Lumpur,142.65,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,THE MAPLE,Residential,WP Kuala Lumpur,Freehold,19/08/22,810000,sq.m,10
Kuala Lumpur,235,Mukim Batu,Condominium/Apartment,Strata,SUTRAMAS,Residential,WP Kuala Lumpur,Freehold,19/08/22,1000000,sq.m,10
Kuala Lumpur,171,Mukim Batu,Condominium/Apartment,Strata,PAVILION HILTOP MONT KIARA,Residential,WP Kuala Lumpur,Freehold,19/08/22,1750000,sq.m,14
Kuala Lumpur,152,Mukim Petaling,Condominium/Apartment,Strata,LE YUAN RESIDENCE,Residential,WP Kuala Lumpur,Freehold,19/08/22,820000,sq.m,18
Kuala Lumpur,238,Mukim Setapak,Condominium/Apartment,Strata,VILLA WANGSAMAS CONDO,Residential,WP Kuala Lumpur,Freehold,19/08/22,850000,sq.m,19
Kuala Lumpur,158,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,RESIDENSI MIRAGE,Residential,WP Kuala Lumpur,Freehold,19/08/22,2533800,sq.m,22
Kuala Lumpur,80,Mukim Batu,Condominium/Apartment,Strata,SOFIYA RESIDENSI,Residential,WP Kuala Lumpur,Freehold,19/08/22,300000,sq.m,28
Kuala Lumpur,127,Mukim Batu,Condominium/Apartment,Strata,ONE CENTRAL PARK KONDO,Residential,WP Kuala Lumpur,Freehold,19/08/22,1530000,sq.m,39
Kuala Lumpur,68.28,Mukim Batu,Condominium/Apartment,Strata,GREENVIEW APT,Residential,WP Kuala Lumpur,Freehold,19/08/22,190000,sq.m,4
Kuala Lumpur,294,Mukim Batu,Condominium/Apartment,Strata,MONT KIARA DAMAI,Residential,WP Kuala Lumpur,Freehold,19/08/22,2250000,sq.m,4
Kuala Lumpur,112,Mukim Petaling,Condominium/Apartment,Strata,TMN SRI JATI APT,Residential,WP Kuala Lumpur,Freehold,19/08/22,369800,sq.m,5
Kuala Lumpur,93,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,THE FORUM,Residential,WP Kuala Lumpur,Freehold,19/08/22,570000,sq.m,6
Kuala Lumpur,119,Mukim Kuala Lumpur,Condominium/Apartment,Strata,RESIDENSI LAMAN PERMAI (GOODWOOD),Residential,WP Kuala Lumpur,Leasehold,19/08/23,1082520,sq.m,3
Kuala Lumpur,76,Mukim Kuala Lumpur,Condominium/Apartment,Strata,PRISMA PERDANA  APT,Residential,WP Kuala Lumpur,Freehold,19/08/23,320000,sq.m,14
Kuala Lumpur,87,Mukim Kuala Lumpur,Condominium/Apartment,Strata,VISTA ANGKASA APARTMENT,Residential,WP Kuala Lumpur,Leasehold,19/08/24,340000,sq.m,5
Kuala Lumpur,102,Mukim Batu,Condominium/Apartment,Strata,SRI PUTRAMAS,Residential,WP Kuala Lumpur,Freehold,19/08/24,700000,sq.m,10
Kuala Lumpur,176,Mukim Setapak,Condominium/Apartment,Strata,288 RESIDENCY,Residential,WP Kuala Lumpur,Freehold,19/08/24,650000,sq.m,13
Kuala Lumpur,118,Mukim Setapak,Condominium/Apartment,Strata,PLATINUM HILL CONDO PV5,Residential,WP Kuala Lumpur,Freehold,19/08/24,355000,sq.m,14
Kuala Lumpur,161.8,Mukim Kuala Lumpur,Condominium/Apartment,Strata,MENARA BANGSAR,Residential,WP Kuala Lumpur,Freehold,19/08/24,1500000,sq.m,19
Kuala Lumpur,156,Mukim Petaling,Condominium/Apartment,Strata,FERN LODGE,Residential,WP Kuala Lumpur,Freehold,19/08/24,650000,sq.m,3
Kuala Lumpur,139,Mukim Petaling,Condominium/Apartment,Strata,SERINGIN RESIDENCES,Residential,WP Kuala Lumpur,Freehold,19/08/24,890000,sq.m,4
Kuala Lumpur,85,Mukim Setapak,Condominium/Apartment,Strata,TMN TERATAI MEWAH,Residential,WP Kuala Lumpur,Freehold,19/08/24,320000,sq.m,5
Kuala Lumpur,85,Mukim Petaling,Condominium/Apartment,Strata,JALIL DAMAI APT,Residential,WP Kuala Lumpur,Freehold,19/08/24,390000,sq.m,7
Kuala Lumpur,87.8,Mukim Setapak,Condominium/Apartment,Strata,BUKIT MAS APARTMENT,Residential,WP Kuala Lumpur,Leasehold,19/09/22,280000,sq.m,1
Kuala Lumpur,125,Mukim Setapak,Condominium/Apartment,Strata,PLATINUM LAKE CONDO PV15,Residential,WP Kuala Lumpur,Leasehold,19/09/22,490000,sq.m,11
Kuala Lumpur,131,Mukim Batu,Condominium/Apartment,Strata,RESIDENSI ENESTA KEPONG,Residential,WP Kuala Lumpur,Leasehold,19/09/22,725544,sq.m,12
Kuala Lumpur,99.87,Mukim Petaling,Condominium/Apartment,Strata,THE HERMINGTON KUCHAI LAMA,Residential,WP Kuala Lumpur,Leasehold,19/09/22,500000,sq.m,12
Kuala Lumpur,183,Mukim Setapak,Condominium/Apartment,Strata,SERI RIANA,Residential,WP Kuala Lumpur,Leasehold,19/09/22,1040000,sq.m,14
Kuala Lumpur,125,Mukim Setapak,Condominium/Apartment,Strata,PLATINIUM LAKE CONDO PV20,Residential,WP Kuala Lumpur,Leasehold,19/09/22,430000,sq.m,16
Kuala Lumpur,135,Mukim Setapak,Condominium/Apartment,Strata,PLATINUM LAKE CONDO PV15,Residential,WP Kuala Lumpur,Leasehold,19/09/22,550000,sq.m,16
Kuala Lumpur,99.87,Mukim Petaling,Condominium/Apartment,Strata,THE HERMINGTON KUCHAI LAMA,Residential,WP Kuala Lumpur,Leasehold,19/09/22,510000,sq.m,20
Kuala Lumpur,132,Mukim Petaling,Condominium/Apartment,Strata,ENDAH RIA,Residential,WP Kuala Lumpur,Leasehold,19/09/22,408000,sq.m,4
Kuala Lumpur,133,Mukim Petaling,Condominium/Apartment,Strata,KIARA RESIDENCE BUKIT JALIL 2,Residential,WP Kuala Lumpur,Leasehold,19/09/22,635000,sq.m,7
Kuala Lumpur,106,Mukim Petaling,Condominium/Apartment,Strata,G RESIDENCE,Residential,WP Kuala Lumpur,Freehold,19/09/22,650000,sq.m,1
Kuala Lumpur,80,Mukim Batu,Condominium/Apartment,Strata,RESIDENSI SOUTH BROOKS,Residential,WP Kuala Lumpur,Freehold,19/09/22,780000,sq.m,10
Kuala Lumpur,135,Mukim Kuala Lumpur,Condominium/Apartment,Strata,VISTARIA RESIDENSI KONDOMINIUM,Residential,WP Kuala Lumpur,Freehold,19/09/22,680000,sq.m,10
Kuala Lumpur,114,Mukim Petaling,Condominium/Apartment,Strata,VISTA KOMANWEL,Residential,WP Kuala Lumpur,Freehold,19/09/22,375000,sq.m,12
Kuala Lumpur,123,Mukim Petaling,Condominium/Apartment,Strata,RESIDENSI ANDES RIA @ BUKIT JALIL,Residential,WP Kuala Lumpur,Freehold,19/09/22,902160,sq.m,18
Kuala Lumpur,99,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,KENANGA POINT,Residential,WP Kuala Lumpur,Freehold,19/09/22,500000,sq.m,19
Kuala Lumpur,115,Mukim Batu,Condominium/Apartment,Strata,LAMAN SCENARIA KIARA,Residential,WP Kuala Lumpur,Freehold,19/09/22,710000,sq.m,29
Kuala Lumpur,82.4,Mukim Petaling,Condominium/Apartment,Strata,VANTAGE POINT (TAMAN DESA PETALING),Residential,WP Kuala Lumpur,Freehold,19/09/22,300000,sq.m,3
Kuala Lumpur,323,Mukim Kuala Lumpur,Condominium/Apartment,Strata,KONDOMINIUM PANTAI ESTET,Residential,WP Kuala Lumpur,Freehold,19/09/22,2800000,sq.m,37
Kuala Lumpur,187,Mukim Kuala Lumpur,Condominium/Apartment,Strata,DESA DAMANSARA,Residential,WP Kuala Lumpur,Freehold,19/09/22,1630000,sq.m,4
Kuala Lumpur,97,Mukim Petaling,Condominium/Apartment,Strata,RESIDENSI PARK @ PAVILION BUKIT JALIL,Residential,WP Kuala Lumpur,Freehold,19/09/22,950000,sq.m,44
Kuala Lumpur,204,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,ARATA TIJANI CONDO,Residential,WP Kuala Lumpur,Freehold,19/09/22,1480000,sq.m,7
Kuala Lumpur,67,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,RESIDENSI STAR,Residential,WP Kuala Lumpur,Freehold,19/09/22,1388900,sq.m,8
Kuala Lumpur,101,Mukim Petaling,Condominium/Apartment,Strata,GREEN AVENUE KONDOMINIUM,Residential,WP Kuala Lumpur,Freehold,19/09/22,450000,sq.m,8
Kuala Lumpur,98,Mukim Batu,Condominium/Apartment,Strata,SRI INTAN APT,Residential,WP Kuala Lumpur,Freehold,19/09/22,340000,sq.m,9
Kuala Lumpur,123,Mukim Setapak,Condominium/Apartment,Strata,PLATINUM LAKE CONDO PV15,Residential,WP Kuala Lumpur,Leasehold,19/09/23,430000,sq.m,12
Kuala Lumpur,95,Mukim Petaling,Condominium/Apartment,Strata,ENDAH REGAL,Residential,WP Kuala Lumpur,Leasehold,19/09/23,520000,sq.m,18
Kuala Lumpur,138,Mukim Setapak,Condominium/Apartment,Strata,PLATINIUM LAKE CONDO PV 16,Residential,WP Kuala Lumpur,Leasehold,19/09/23,540000,sq.m,21
Kuala Lumpur,95,Mukim Batu,Condominium/Apartment,Strata,MIZUMI RESIDENCES,Residential,WP Kuala Lumpur,Leasehold,19/09/23,605000,sq.m,28
Kuala Lumpur,92,Mukim Petaling,Condominium/Apartment,Strata,PR1MA ALAM DAMAI,Residential,WP Kuala Lumpur,Leasehold,19/09/23,370000,sq.m,29
Kuala Lumpur,91,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,MIHARJA CONDOMINIUM,Residential,WP Kuala Lumpur,Leasehold,19/09/23,330000,sq.m,9
Kuala Lumpur,111,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,ANJUNG VILLA,Residential,WP Kuala Lumpur,Leasehold,19/09/23,530000,sq.m,G
Kuala Lumpur,169,Mukim Setapak,Condominium/Apartment,Strata,100 RESIDENSI,Residential,WP Kuala Lumpur,Freehold,19/09/23,850000,sq.m,13
Kuala Lumpur,99,Mukim Petaling,Condominium/Apartment,Strata,DESA CINDAIMAS,Residential,WP Kuala Lumpur,Freehold,19/09/23,380000,sq.m,15
Kuala Lumpur,105,Mukim Kuala Lumpur,Condominium/Apartment,Strata,PANDAN HEIGHTS(STRATA),Residential,WP Kuala Lumpur,Freehold,19/09/23,410000,sq.m,18
Kuala Lumpur,76,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,VIVA RESIDENCY,Residential,WP Kuala Lumpur,Freehold,19/09/23,475000,sq.m,19
Kuala Lumpur,113,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,SRI MUTIARA CONDO,Residential,WP Kuala Lumpur,Freehold,19/09/23,410000,sq.m,2
Kuala Lumpur,215.5,Mukim Batu,Condominium/Apartment,Strata,MONT KIARA BANYAN,Residential,WP Kuala Lumpur,Freehold,19/09/23,1360000,sq.m,2
Kuala Lumpur,220,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,RESIDENSI SETIA SKY SEPUTEH,Residential,WP Kuala Lumpur,Freehold,19/09/23,3159000,sq.m,20
Kuala Lumpur,158,Mukim Batu,Condominium/Apartment,Strata,ONE CENTRAL PARK KONDO,Residential,WP Kuala Lumpur,Freehold,19/09/23,1966888,sq.m,20
Kuala Lumpur,243,Mukim Kuala Lumpur,Condominium/Apartment,Strata,SRI DUTA I & II,Residential,WP Kuala Lumpur,Freehold,19/09/23,1350000,sq.m,3
Kuala Lumpur,342,Mukim Batu,Condominium/Apartment,Strata,TIFFANI KIARA,Residential,WP Kuala Lumpur,Freehold,19/09/23,2280000,sq.m,8
Kuala Lumpur,107,Mukim Petaling,Condominium/Apartment,Strata,RESIDENSI GEN,Residential,WP Kuala Lumpur,Freehold,20/01/21,871200,sq.m,23
Kuala Lumpur,79,Mukim Setapak,Condominium/Apartment,Strata,M CENTURA,Residential,WP Kuala Lumpur,Freehold,20/01/21,547675,sq.m,30
Kuala Lumpur,69,Mukim Setapak,Condominium/Apartment,Strata,SENTUL POINT SUITE APARTMENTS,Residential,WP Kuala Lumpur,Freehold,20/01/21,381350,sq.m,44
Kuala Lumpur,87,Mukim Batu,Condominium/Apartment,Strata,RESIDENSI UNGGUL/ FIRST RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,20/01/22,420000,sq.m,11
Kuala Lumpur,93,Mukim Kuala Lumpur,Condominium/Apartment,Strata,MENTARI CONDO,Residential,WP Kuala Lumpur,Leasehold,20/01/22,400000,sq.m,12
Kuala Lumpur,93,Mukim Kuala Lumpur,Condominium/Apartment,Strata,MENTARI CONDO,Residential,WP Kuala Lumpur,Leasehold,20/01/22,400000,sq.m,12
Kuala Lumpur,68,Mukim Petaling,Condominium/Apartment,Strata,ENDAH RIA,Residential,WP Kuala Lumpur,Leasehold,20/01/22,255000,sq.m,12
Kuala Lumpur,141,Mukim Setapak,Condominium/Apartment,Strata,INFINITI 3 RESIDENCES,Residential,WP Kuala Lumpur,Leasehold,20/01/22,1060900,sq.m,28
Kuala Lumpur,83,Mukim Petaling,Condominium/Apartment,Strata,WINNER COURT (TAMAN DESA PETALING),Residential,WP Kuala Lumpur,Leasehold,20/01/22,288000,sq.m,8
Kuala Lumpur,173,Mukim Batu,Condominium/Apartment,Strata,CONCERTO NORTH KIARA,Residential,WP Kuala Lumpur,Freehold,20/01/22,1760800,sq.m,11
Kuala Lumpur,339,Mukim Kuala Lumpur,Condominium/Apartment,Strata,AIRA RESIDENCE,Residential,WP Kuala Lumpur,Freehold,20/01/22,7781000,sq.m,11
Kuala Lumpur,122,Mukim Setapak,Condominium/Apartment,Strata,IRAMA WANGSA,Residential,WP Kuala Lumpur,Freehold,20/01/22,740000,sq.m,11
Kuala Lumpur,90,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,KELAB LE CHATEAU II,Residential,WP Kuala Lumpur,Freehold,20/01/22,370000,sq.m,12
Kuala Lumpur,88,Mukim Petaling,Condominium/Apartment,Strata,JALIL DAMAI APT,Residential,WP Kuala Lumpur,Freehold,20/01/22,405000,sq.m,14
Kuala Lumpur,57,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,RESIDENSI STAR,Residential,WP Kuala Lumpur,Freehold,20/01/22,1170240,sq.m,17
Kuala Lumpur,473,Mukim Kuala Lumpur,Condominium/Apartment,Strata,SERAI BUKIT BANDARAYA,Residential,WP Kuala Lumpur,Freehold,20/01/22,9000000,sq.m,21
Kuala Lumpur,158,Mukim Batu,Condominium/Apartment,Strata,MON'T KIARA AMAN,Residential,WP Kuala Lumpur,Freehold,20/01/22,1250000,sq.m,23
Kuala Lumpur,108,Mukim Batu,Condominium/Apartment,Strata,RESIDENSI DUTA KIARA,Residential,WP Kuala Lumpur,Freehold,20/01/22,913000,sq.m,25
Kuala Lumpur,115,Mukim Batu,Condominium/Apartment,Strata,RESIDENSI SOUTH BROOKS,Residential,WP Kuala Lumpur,Freehold,20/01/22,1180000,sq.m,26
Kuala Lumpur,72,Mukim Petaling,Condominium/Apartment,Strata,BUKIT OUG,Residential,WP Kuala Lumpur,Freehold,20/01/22,260000,sq.m,3
Kuala Lumpur,110.2,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,THE FENNEL @ SENTUL EAST,Residential,WP Kuala Lumpur,Freehold,20/01/22,735000,sq.m,33
Kuala Lumpur,118,Mukim Setapak,Condominium/Apartment,Strata,VILLA WANGSAMAS CONDO,Residential,WP Kuala Lumpur,Freehold,20/01/22,550000,sq.m,7
Kuala Lumpur,64,Mukim Kuala Lumpur,Condominium/Apartment,Strata,BANGSAR INDAH,Residential,WP Kuala Lumpur,Leasehold,20/01/23,500000,sq.m,1
Kuala Lumpur,101,Mukim Setapak,Condominium/Apartment,Strata,RESIDENSI PV9,Residential,WP Kuala Lumpur,Leasehold,20/01/23,498893,sq.m,17
Kuala Lumpur,195,Mukim Kuala Lumpur,Condominium/Apartment,Strata,THE PARK RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,20/01/23,1200000,sq.m,6
